"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu","var_smooth","d1_sm","d2_sm","nb2_smooth","nb_gap_smooth","alpha_mu_smooth","combined_nb_support"
"79977","Sdk2",43,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.141594195233746,0.0056504537485748,-1.77826431617887e-08,0,0,NA,0
"80927","Rbfox3",44,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.147244640090595,0.00565043596472029,-1.77850658606514e-08,0,0,NA,0
"83130","Crebbp",45,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.152895067162379,0.00565041817844308,-1.77874885595142e-08,0,0,NA,0
"83265","Srrm2",46,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.158545476446674,0.00565040038974317,-1.77899112583769e-08,0,0,NA,0
"83889","-",47,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.164195867941057,0.00565038259862056,-1.77923339572397e-08,0,0,NA,0
"84675","LOC120095317",48,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.169846241643107,0.00565036480507526,-1.77947566560898e-08,0,0,NA,0
"85273","Sgcd",49,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.1754965975504,0.00565034700910725,-1.77971793549652e-08,0,0,NA,0
"86259","Septin8",50,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.181146935660514,0.00565032921071655,-1.77996020538279e-08,0,0,NA,0
"86690","-",51,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.186797255971026,0.00565031140990314,-1.78020247526907e-08,0,0,NA,0
"88480","Ntn1",52,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.192447558479513,0.00565029360666704,-1.78044474515534e-08,0,0,NA,0
"89131","Clec10a",53,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.198097843183552,0.00565027580100824,-1.78068701504162e-08,0,0,NA,0
"90388","Dbil5",54,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.203748110080722,0.00565025799292674,-1.78092928492789e-08,0,0,NA,0
"91474","Atad5",55,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.209398359168598,0.00565024018242254,-1.78117155481417e-08,0,0,NA,0
"91901","Slfn13",56,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.215048590444759,0.00565022236949564,-1.78141382470098e-08,0,0,NA,0
"92470","Rps6kb1",57,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.220698803906782,0.00565020455414605,-1.78165609458672e-08,0,0,NA,0
"92712","Rnf43",58,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.226348999552244,0.00565018673637375,-1.78189836447299e-08,0,0,NA,0
"94918","Wnk4",59,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.231999177378722,0.00565016891617876,-1.78214063435927e-08,0,0,NA,0
"101737","Kcnj6",60,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.237649337383794,0.00565015109356106,-1.78238290424554e-08,0,0,NA,0
"102854","Nxpe3",61,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.243299479565037,0.00565013326852067,-1.78262517413182e-08,0,0,NA,0
"107795","LOC120095781",62,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.248949603920028,0.00565011544105758,-1.78286744401809e-08,0,0,NA,0
"108286","Klhl24",63,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.254599710446344,0.00565009761117179,-1.78310971390437e-08,0,0,NA,0
"111191","Mrap",64,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.260249799141564,0.0056500797788633,-1.78335198379064e-08,0,0,NA,0
"112064","Ets2",65,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.265899870003263,0.00565006194413212,-1.78359425367692e-08,0,0,NA,0
"113742","Boc",66,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.27154992302902,0.00565004410697823,-1.78383652356319e-08,0,0,NA,0
"117295","Yars2",67,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.277199958216412,0.00565002626740165,-1.78407879344946e-08,0,0,NA,0
"117645","-",68,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.282849975563016,0.00565000842540236,-1.78432106333574e-08,0,0,NA,0
"117795","LOC683489",69,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.288499975066409,0.00564999058098038,-1.78456333322201e-08,0,0,NA,0
"118444","Wasf3",70,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.294149956724169,0.0056499727341357,-1.78480560310829e-08,0,0,NA,0
"118508","Cdk8",71,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.299799920533873,0.00564995488486832,-1.78504787299456e-08,0,0,NA,0
"119572","LOC102547493",72,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.305449866493098,0.00564993703317824,-1.78529014288084e-08,0,0,NA,0
"119928","-",73,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.311099794599422,0.00564991917906546,-1.78553241276711e-08,0,0,NA,0
"120511","Baz1b",74,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.316749704850422,0.00564990132252998,-1.78577468265339e-08,0,0,NA,0
"122774","Tbx3",75,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.322399597243674,0.00564988346357181,-1.78601695253966e-08,0,0,NA,0
"127566","Clip2",76,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.328049471776758,0.00564986560219093,-1.78625922242594e-08,0,0,NA,0
"129543","-",77,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.333699328447249,0.00564984773838736,-1.78650149231221e-08,0,0,NA,0
"130155","Oas1a",78,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.339349167252725,0.00564982987216108,-1.78674376219849e-08,0,0,NA,0
"132691","-",79,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.344998988190763,0.00564981200351211,-1.78698603208476e-08,0,0,NA,0
"134528","Srgap2",80,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.350648791258941,0.00564979413244044,-1.78722830197104e-08,0,0,NA,0
"136110","Cdc73",81,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.356298576454837,0.00564977625894607,-1.78747057185731e-08,0,0,NA,0
"136675","Rgl1",82,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.361948343776026,0.00564975838302901,-1.78771284174359e-08,0,0,NA,0
"137407","-",83,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.367598093220087,0.00564974050468924,-1.78795511162986e-08,0,0,NA,0
"137699","Brinp2",84,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.373247824784597,0.00564972262392677,-1.78819738151614e-08,0,0,NA,0
"139527","Tomm40l",85,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.378897538467133,0.00564970474074161,-1.78843965140241e-08,0,0,NA,0
"139752","Atp1a2",86,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.384547234265273,0.00564968685513375,-1.78868192128869e-08,0,0,NA,0
"141610","Mia3",87,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.390196912176593,0.00564966896710318,-1.78892419117496e-08,0,0,NA,0
"143083","-",88,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.395846572198671,0.00564965107664992,-1.78916646106124e-08,0,0,NA,0
"145071","-",89,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.401496214329085,0.00564963318377396,-1.78940873094751e-08,0,0,NA,0
"145259","Ubxn4",90,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.407145838565412,0.0056496152884753,-1.78965100083379e-08,0,0,NA,0
"146643","Dennd1b",91,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.412795444905228,0.00564959739075394,-1.78989327072006e-08,0,0,NA,0
"146713","Kcnt2",92,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.418445033346112,0.00564957949060989,-1.79013554060634e-08,0,0,NA,0
"146908","-",93,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.424094603885641,0.00564956158804313,-1.79037781049261e-08,0,0,NA,0
"147641","Lamc2",94,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.429744156521391,0.00564954368305368,-1.79062008037889e-08,0,0,NA,0
"148937","Prrx1",95,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.43539369125094,0.00564952577564152,-1.79086235026516e-08,0,0,NA,0
"148950","Kifap3",96,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.441043208071866,0.00564950786580667,-1.79110462015144e-08,0,0,NA,0
"152961","Lrrc8b",97,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.446692706981746,0.00564948995354912,-1.79134689003771e-08,0,0,NA,0
"153246","Mapk10",98,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.452342187978157,0.00564947203886887,-1.79158915992399e-08,0,0,NA,0
"154567","LOC689849",99,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.457991651058676,0.00564945412176592,-1.79183142981026e-08,0,0,NA,0
"154624","-",100,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.463641096220881,0.00564943620224028,-1.79207369969653e-08,0,0,NA,0
"157801","-",101,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.469290523462349,0.00564941828029193,-1.79231596958281e-08,0,0,NA,0
"160378","Kremen1",102,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.474939932780658,0.00564940035592088,-1.79255823946908e-08,0,0,NA,0
"162005","-",103,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.480589324173384,0.00564938242912714,-1.79280050935536e-08,0,0,NA,0
"164178","-",104,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.486238697638104,0.0056493644999107,-1.79304277924163e-08,0,0,NA,0
"164319","Rasgef1b",105,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.491888053172397,0.00564934656827156,-1.79328504912791e-08,0,0,NA,0
"164710","Cxcl10",106,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.49753739077384,0.00564932863420971,-1.79352731901418e-08,0,0,NA,0
"165513","-",107,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.503186710440009,0.00564931069772518,-1.79376958890046e-08,0,0,NA,0
"167271","-",108,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.508836012168483,0.00564929275881794,-1.79401185878673e-08,0,0,NA,0
"167876","Lgi2",109,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.514485295956837,0.005649274817488,-1.79425412867301e-08,0,0,NA,0
"167948","-",110,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.520134561802651,0.00564925687373536,-1.79449639855928e-08,0,0,NA,0
"172218","-",111,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.525783809703501,0.00564923892756003,-1.79473866844556e-08,0,0,NA,0
"172670","-",112,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.531433039656964,0.005649220978962,-1.79498093833183e-08,0,0,NA,0
"172678","-",113,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.537082251660617,0.00564920302794126,-1.79522320821811e-08,0,0,NA,0
"173032","LOC102550342",114,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.542731445712038,0.00564918507449783,-1.79546547810438e-08,0,0,NA,0
"173973","-",115,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.548380621808805,0.0056491671186317,-1.79570774799066e-08,0,0,NA,0
"175299","LOC102550314",116,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.554029779948494,0.00564914916034287,-1.79595001787693e-08,0,0,NA,0
"176216","LOC100362843",117,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.559678920128683,0.00564913119963134,-1.79619228776321e-08,0,0,NA,0
"177375","-",118,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.565328042346949,0.00564911323649712,-1.79643455764948e-08,0,0,NA,0
"179352","-",119,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.57097714660087,0.00564909527094019,-1.79667682753576e-08,0,0,NA,0
"181282","-",120,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.576626232888022,0.00564907730296056,-1.79691909742203e-08,0,0,NA,0
"182163","LOC108352964",121,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.582275301205984,0.00564905933255824,-1.79716136730831e-08,0,0,NA,0
"188598","Xkr6",122,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.587924351552331,0.00564904135973322,-1.79740363719458e-08,0,0,NA,0
"191050","-",123,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.593573383924642,0.0056490233844855,-1.79764590708086e-08,0,0,NA,0
"192832","-",124,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.599222398320495,0.00564900540681508,-1.79788817696713e-08,0,0,NA,0
"193785","Fgf14",125,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.604871394737465,0.00564898742672196,-1.79813044685341e-08,0,0,NA,0
"198939","-",126,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.610520373173131,0.00564896944420614,-1.79837271673968e-08,0,0,NA,0
"200239","Ppp2cb",127,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.61616933362507,0.00564895145926762,-1.79861498662596e-08,0,0,NA,0
"204325","Wapl",128,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.621818276090859,0.00564893347190641,-1.79885725651223e-08,0,0,NA,0
"205128","Slc5a5",129,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.627467200568075,0.00564891548212249,-1.79909952639851e-08,0,0,NA,0
"206511","Mfap3l",130,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.633116107054296,0.00564889748991588,-1.79934179628478e-08,0,0,NA,0
"209591","Eri1",131,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.638764995547099,0.00564887949528657,-1.79958406617106e-08,0,0,NA,0
"213626","Dapk1",132,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.644413866044062,0.00564886149823456,-1.79982633605733e-08,0,0,NA,0
"217452","Zkscan4",133,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.650062718542761,0.00564884349875985,-1.80006860594361e-08,0,0,NA,0
"219016","Chrm3",134,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.655711553040774,0.00564882549686244,-1.80031087582988e-08,0,0,NA,0
"219795","Ankrd16",135,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.661360369535678,0.00564880749254233,-1.80055314571616e-08,0,0,NA,0
"221755","Arhgap21",136,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.667009168025051,0.00564878948579952,-1.80079541560243e-08,0,0,NA,0
"224097","-",137,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.672657948506469,0.00564877147663402,-1.80103768548871e-08,0,0,NA,0
"226263","Prl3d4",138,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.678306710977511,0.00564875346504581,-1.80127995537498e-08,0,0,NA,0
"227681","Kif5b",139,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.683955455435754,0.00564873545103491,-1.80152222526125e-08,0,0,NA,0
"231439","Abi1",140,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.689604181878773,0.00564871743460131,-1.80176449514753e-08,0,0,NA,0
"234055","-",141,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.695252890304149,0.00564869941574501,-1.8020067650338e-08,0,0,NA,0
"234287","-",142,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.700901580709456,0.00564868139446601,-1.80224903492008e-08,0,0,NA,0
"236699","LOC108348736",143,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.706550253092273,0.00564866337076431,-1.80249130480635e-08,0,0,NA,0
"239156","-",144,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.712198907450177,0.00564864534463991,-1.80273357469263e-08,0,0,NA,0
"239378","Zfp516",145,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.717847543780745,0.00564862731609281,-1.8029758445789e-08,0,0,NA,0
"239640","-",146,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.723496162081555,0.00564860928512302,-1.80321811446518e-08,0,0,NA,0
"239927","-",147,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.729144762350184,0.00564859125173052,-1.80346038435145e-08,0,0,NA,0
"240818","Trappc8",148,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.734793344584209,0.00564857321591533,-1.80370265423773e-08,0,0,NA,0
"241384","Fhod3",149,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.740441908781207,0.00564855517767744,-1.803944924124e-08,0,0,NA,0
"244404","Tcerg1",150,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.746090454938756,0.00564853713701685,-1.80418719401028e-08,0,0,NA,0
"245046","LOC120098189",151,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.751738983054433,0.00564851909393356,-1.80442946389655e-08,0,0,NA,0
"248999","-",152,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.757387493125816,0.00564850104842757,-1.80467173378283e-08,0,0,NA,0
"253384","Zfhx3",153,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.763035985150481,0.00564848300049888,-1.8049140036691e-08,0,0,NA,0
"253668","Pdpr",154,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.768684459126006,0.0056484649501475,-1.80515627355538e-08,0,0,NA,0
"254102","Wwox",155,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.774332915049968,0.00564844689737341,-1.80539854344165e-08,0,0,NA,0
"254747","Ankrd11",156,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.779981350136859,0.00564842049291761,-3.47549261657828e-08,0,0,NA,0
"255516","Dync1li2",157,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.785629750468823,0.00564837738752108,-5.14558668971487e-08,0,0,NA,0
"258449","Arhgap10",158,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.79127809934492,0.00564831758118382,-6.81568076285145e-08,0,0,NA,0
"259682","Ap1g1",159,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.79692638006421,0.00564824107390583,-8.48577483598804e-08,0,0,NA,0
"263321","-",160,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.802574575925752,0.0056481478656871,-1.01558689091247e-07,0,0,NA,0
"264175","Homer1",161,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.808222670228605,0.00564803795652764,-1.18259629822613e-07,0,0,NA,0
"266766","Rab3c",162,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.813870646271827,0.00564791134642745,-1.34960570553978e-07,0,0,NA,0
"268168","Mtmr12",163,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.819518487354479,0.00564776803538653,-1.51661511285344e-07,0,0,NA,0
"268523","-",164,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.82516617677562,0.00564760802340488,-1.6836245201671e-07,0,0,NA,0
"271734","Nlgn1",165,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.830813697834309,0.0056474313104825,-1.85063392748077e-07,0,0,NA,0
"272030","Sec62",166,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.836461033829604,0.00564723789661939,-2.01764333479442e-07,0,0,NA,0
"272032","Sec62",167,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.842108168060567,0.00564702778181554,-2.18465274210808e-07,0,0,NA,0
"272923","-",168,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.847755083826255,0.00564680096607097,-2.35166214942175e-07,0,0,NA,0
"273517","-",169,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.853401764425729,0.00564655744938566,-2.5186715567354e-07,0,0,NA,0
"276997","Ash1l",170,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.859048193158047,0.00564629723175962,-2.68568096404906e-07,0,0,NA,0
"277440","S100a9",171,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.864694353322268,0.00564602031319285,-2.85269037136272e-07,0,0,NA,0
"280767","Fnbp1l",172,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.870340228217452,0.00564572669368534,-3.01969977867639e-07,0,0,NA,0
"281904","Col25a1",173,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.875985801142658,0.00564541637323711,-3.18670918599004e-07,0,0,NA,0
"282994","Ccn1",174,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.881631055396946,0.00564508935184815,-3.3537185933037e-07,0,0,NA,0
"283189","Adgrl2",175,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.887275974279374,0.00564474562951845,-3.52072800061736e-07,0,0,NA,0
"287721","Cwc27",176,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.892920541089003,0.00564438520624803,-3.68773740793102e-07,0,0,NA,0
"289718","-",177,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.89856473912489,0.00564400808203687,-3.85474681524468e-07,0,0,NA,0
"291395","-",178,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.904208551686096,0.00564361425688498,-4.02175622255834e-07,0,0,NA,0
"293108","-",179,0,0,0,NA,0,0,NA,0,0,0,0,NA,0.90985196207168,0.00564320373079235,-4.18876562987199e-07,0,0,NA,0
