"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled"
0.35,10775,8928,12622,0.0587050673770793,0.188686577384619,0.793722663250382,-0.0545680955065547,9695,12622,9561,12318,3695,0.0909217075236156,0.145974664242176
0.36,11083,9236,12930,0.082152798435621,0.17599540324815,0.789457205060355,-0.0202567097876822,9236,12930,9236,12317,3695,0.143078623450838,0.131191802202397
0.37,11390,9543,13237,0.0636005884236921,0.117465527350955,0.784689361995469,-0.100896496457592,9872,12598,9935,12528,3695,0.101811259225255,0.0630153615287735
0.38,11698,9851,13545,0.0657156180299432,0.223008093483087,0.789831616151557,-0.0883984828044074,9851,12580,9851,13545,3695,0.106515911504037,0.185952859484311
0.39,12006,10159,13853,0.0724658582825107,0.294519815660471,0.790658154714536,-0.205233298995743,10159,13853,10159,13853,3695,0.121531083439551,0.269250741288442
0.4,12314,10467,14161,0.0523999231745153,0.129742639584598,0.776882306262194,-0.187064212271939,10467,12675,11032,13653,3695,0.0768966031217829,0.0773159183129798
0.41,12622,10775,14469,0.0475020976658652,0.156079597235184,0.772997541245872,-0.199501701259655,11360,12571,11198,13701,3695,0.0660019253961184,0.107993585115874
0.42,12930,11083,14777,0.0541175583903091,0.179632551297434,0.777226255481167,-0.21181810783043,11083,14777,11083,14777,3695,0.0807172949968357,0.135428404525606
0.43,13238,11391,15085,0.0743224238609185,0.295322138685642,0.756150535421764,-0.347212689018011,11391,15085,11391,15085,3695,0.125660810727221,0.270185298679658
0.44,13545,11698,15392,0.0491214748258348,0.154291294111317,0.760173195705401,-0.217916863955964,11698,14445,15392,14580,3695,0.0696040529613025,0.105910543934565
0.45,13853,12006,15700,0.0178301861173837,0.129013082470238,0.734375564488655,-0.247481774068638,13535,14553,12006,15700,3695,0,0.0764661197005151
0.46,14161,12314,16008,0.0316527933525534,0.286298641427223,0.735711192947799,-0.316060353931362,12314,16008,12314,16008,3695,0.0307468795876149,0.259674599381615
0.47,14469,12622,16316,0.0241680437940159,0.275067475630661,0.732398320164657,-0.141454540571801,13560,12622,16316,15244,3695,0.0140978719507441,0.246592376040328
0.48,14777,12930,16624,0.04349296710467,0.154667150312743,0.726921893718936,-0.24667951213524,12930,16624,12930,15090,3695,0.0570840524855393,0.10634834664003
0.49,15085,13238,16932,0.0648874412367007,0.210884774457585,0.705542663165231,-0.342500059122981,13238,16932,16097,16932,3695,0.104673722711007,0.171831443239361
0.5,15392,13545,17239,0.0373157499356893,0.635859626395393,0.730855225236762,-0.042141485899448,17239,16566,17239,13545,3695,0.0433435077930773,0.666848258785151
0.51,15700,13853,17547,0.0291669031570685,0.222686079492042,0.728547196527969,-0.20175739796109,15587,16563,13853,17547,3695,0.0252172884469411,0.185577772959351
0.52,16008,14161,17855,0.0331909911688738,0.339139996647642,0.727284316984321,-0.375299327217616,15544,17855,16925,17855,3695,0.0341684325722065,0.321224969411896
0.53,16316,14469,18163,0.0585258170689208,0.272915970603317,0.703751699968659,-0.319265363607484,15549,18163,16876,18106,3695,0.0905229847973436,0.24408627206168
0.54,16624,14777,18471,0.0526920012874123,0.293220349243579,0.719635963012265,-0.313660918680995,15493,14777,16894,17986,3695,0.0775462989725463,0.267737104129289
0.55,16932,15085,18779,0.056418416450038,0.281184980560471,0.718715456435496,-0.302375252738239,15432,18153,16847,18030,3695,0.0858353023674479,0.253718133707239
0.56,17240,15393,19087,0.0440952530789301,0.274935379863883,0.699936981297119,-0.343687004332767,15479,18466,16743,18291,3695,0.0584237718317396,0.24643850899262
0.57,17547,15700,19394,0.0764054511586033,0.274255313569988,0.706088787106109,-0.326761681338427,15700,19394,16866,18146,3695,0.13029427736705,0.245646357999147
0.58,17855,16008,19702,0.0672172650456132,0.612947276142237,0.701853950713713,-0.273639372392881,16008,19702,16008,19702,3695,0.109856161225987,0.640159623899417
0.59,18163,16316,20010,0.0474095311966548,0.384565744423244,0.689527256450332,-0.359650221916512,17230,20010,17018,16316,3695,0.0657960213988303,0.37413753330863
0.6,18471,16624,20318,0.0492853828469519,0.29844368579549,0.694791077636979,-0.326349858091611,17241,19849,16880,18139,3695,0.0699686484462925,0.273821321618067
0.61,18779,16932,20626,0.128133601323932,0.820191785994314,0.699304273257797,-0.110399417837156,16932,20626,16932,20626,3695,0.245357895783168,0.881561007624909
0.62,19087,17240,20934,0.0479127977442552,0.39749496936741,0.676030896761881,-0.432811535169341,17562,20154,20934,17240,3695,0.066915482848923,0.389197680350632
0.63,19395,17548,21242,0.0712232316079968,0.139288824554524,0.6568130140494,-0.55152439530273,17548,21242,17548,21242,3695,0.118766996166897,0.0884354517697866
0.64,19702,17855,21549,0.0452066697146904,0.192435198691587,0.629903268724431,-0.623007234010795,19055,21549,17855,21549,3695,0.060895996708711,0.150341112218099
0.65,20010,18163,21857,0.0188478735289024,0.13400794340748,0.649515064700215,-0.480184600956234,18766,20846,21857,18163,3695,0.00226373445815503,0.08228420550953
0.66,20318,18471,22165,0.0711901579141454,0.0894111027740654,0.611478497030692,-0.521044999931161,18471,22165,22165,18471,3695,0.118693427348434,0.0303371645655949
0.67,20626,18779,22473,0.0713749791969624,0.195453993441046,0.615748845708654,-0.499137135573383,19557,22250,22473,18779,3695,0.119104542099169,0.153857447730306
0.68,20934,19087,22781,0.0645165335050491,0.142489166828439,0.625847809904515,-0.378534122226651,19564,22092,22781,21452,3695,0.103848678985957,0.0921632564477949
0.69,21242,19395,23089,0.0737450876803326,0.292415584929647,0.648229813355991,-0.531875912760602,19395,22072,19395,23089,3695,0.124376589471126,0.266799703089837
0.7,21550,19703,23397,0.0656968311861823,0.153356888345908,0.619621393077488,-0.545355896020556,19703,23397,22215,23397,3695,0.106474122222672,0.104822134669143
0.71,21857,20010,23704,0.0616915844105505,0.921872358588138,0.644460383718387,-0.190450284955356,23704,22514,23704,20010,3695,0.0975648883687502,1
0.72,22165,20318,24012,0.0380758266760346,0.287595171401399,0.608709272801274,-0.382429209336088,20318,24012,20318,21038,3695,0.0450342154587977,0.261184816130088
0.73,22473,20626,24320,0.0561454765915432,0.391419989553024,0.61182972264712,-0.58390951910707,20626,24320,20626,24320,3695,0.0852281774726273,0.382121456549365
0.74,22781,20934,24628,0.0393207239142714,0.30317501878507,0.594269700820915,-0.584728627375194,23244,24197,23533,20934,3695,0.0478033533523806,0.279332446286054
0.75,23089,21242,24936,0.30272049033465,0.485734511218845,0.493037864497435,-0.425562092351597,21242,24936,24936,21242,3695,0.633707355668757,0.491980366933952
0.76,23397,21550,25244,0.224373472064501,0.294263526343191,0.466066916995991,-0.369149869654282,21550,25244,21550,24249,3695,0.459432973432695,0.268952211808122
0.77,23704,21857,25551,0.150140199223357,0.206905422365866,0.491426128391251,-0.507587628194474,22509,24899,21857,25551,3695,0.29430916845082,0.16719623672915
0.78,24012,22165,25859,0.151548979958217,0.566395673796349,0.501784228436961,-0.69359075699905,25859,24973,22165,25859,3695,0.297442847277337,0.585935648417716
0.79,24320,22473,26167,0.190718755619816,0.404947920629778,0.53952965443681,-0.749604874857782,22473,24900,23415,26167,3695,0.384571733691526,0.39787898509959
0.8,24628,22781,26475,0.145899115497716,0.493841487348567,0.496551991655097,-0.698956309638191,23806,24908,23464,22781,3695,0.284875341068277,0.501423489248465
0.81,24936,23089,26783,0.147898840453553,0.385396028050115,0.50355714166867,-0.667920553644758,23775,24888,23426,26100,3695,0.289323510749974,0.375104659610574
0.82,25244,23397,27091,0.146871671195849,0.829483836569534,0.503714268119981,-0.427942903020861,23749,24896,23397,27091,3695,0.28703868496093,0.892384521686182
0.83,25552,23705,27399,0.120005179129658,0.301294846914787,0.479976188575996,-0.665086831438585,25976,24969,24864,23705,3695,0.227277108693395,0.277142395068525
0.84,25859,24012,27706,0.150271937203893,0.301071032599311,0.502052572314955,-0.647532888754655,24012,24913,24862,24012,3695,0.294602205195318,0.276881692937056
0.85,26167,24320,28014,0.124750018488692,0.309736748688022,0.475040020144762,-0.66220304154066,25950,24963,24928,27455,3695,0.237831485443942,0.286975643586366
0.86,26475,24628,28322,0.152175886668016,0.446755805708411,0.432296598322409,-0.53628470153541,25897,24628,24628,28322,3695,0.298837332759773,0.446577410528674
0.87,26783,24936,28630,0.1250212450504,0.483178941680221,0.456091928803779,-0.736955602819853,25849,24936,24936,28630,3695,0.238434799297248,0.489003602805094
0.88,27091,25244,28938,0.0667056228808842,0.112385866618546,0.499714595358369,-0.946075045786635,25244,28938,25928,28938,3695,0.108718069130681,0.0570984996995519
0.89,27399,25552,29246,0.0478316221126394,0.0823755829141505,0.499404055983987,-0.921722480516772,26107,28963,25975,28690,3695,0.0667349165253435,0.0221420899138037
0.9,27706,25859,29553,0.0507619153257849,0.149908899315759,0.503650822400524,-0.886151727128092,26169,28827,29553,28681,3695,0.0732530336249707,0.100805867490136
0.91,28014,26167,29861,0.044111706536651,0.193261314211101,0.500401731486322,-0.844169376933666,29861,28862,29861,28691,3695,0.0584603707507957,0.151303383448687
0.92,28322,26475,30169,0.044982475041906,0.111320307115302,0.502824936846066,-0.916580059843301,26475,28817,29618,28589,3695,0.0603973001537841,0.0558573206752751
0.93,28630,26783,30477,0.0359925660774943,0.165741733782656,0.496165757405633,-0.940267240884037,27800,28823,29621,30477,3695,0.0404002298667044,0.119248180636736
0.94,28938,27091,30785,0.0365495574636788,0.129181073621904,0.496455171804938,-0.926556143320721,27807,28817,29645,30785,3695,0.0416391963504499,0.076661798208451
0.95,29246,27399,30785,0.0387221541750496,0.145230608327145,0.494480760532878,-0.906877060802165,27877,28821,29601,28704,3387,0.046471900365001,0.0953565269072279
0.96,29554,27707,30785,0.0383759974077739,0.157490914241361,0.489522356680724,-0.903071912723214,28005,28850,29599,28753,3079,0.0457019124560062,0.109637507449014
0.97,29861,28014,30785,0.0384569623400778,0.170117920561418,0.487096702728589,-0.887748593132452,29648,28885,29618,28849,2772,0.0458820101019867,0.124345625893975
0.98,30169,28322,30785,0.0722109241244908,0.184192818487986,0.502463658678532,-0.885907414028091,28322,28884,29601,28888,2464,0.120964010258201,0.140740269292219
0.99,30477,28630,30785,0.0512360325345641,0.186127152523181,0.486970521346895,-0.868163192356885,29559,28966,29628,30281,2156,0.0743076555556045,0.142993409377892
1,30785,28938,30785,0.0501676266259731,0.222234653911257,0.491071051277322,-0.860786728795268,29556,28988,29654,30785,1848,0.0719311033420278,0.185051945954678
