"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT4_ZT10_remainder_dataset","171125","Nipsnap1",139.616900868969,0.658551372848455,"upregulated",0.261290461203356,0.000867308643563893,0.000867308643563893,0.0327981534100531,0.00303167515257474,0.108017190780636,1.65844133868835,0.0439040575624545,1.35749534090703,0.406690799721428,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.701366401638957,0.210597184462637,3.3303693182251,FALSE,FALSE,3.06182632542636,1,0.406690799721428,TRUE,FALSE,209.043150400727,164.714138655292,147.181879769183,120.008279451706,223.098444937282,100.39933680736,76.2635841328766,124.172736796861,144.525421074948,86.762036663458,0.0554897276671197,0.0321896378858115,0.0446651172402029,8,FALSE,1.48415060709319,2.51831733569249
"RT4_ZT10_remainder_dataset","85341","Rpl31l2",47.6036711693358,-0.931321874016346,"downregulated",0.453632793726392,0.00245298055445468,0.00245298055445468,0.0660465014286922,0.00701105257396595,0.176254492994831,2.00626920506699,0.0439040575624545,1.35749534090703,0.81549904903174,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.11936012678803,0.369537737728132,-3.02908204631469,TRUE,FALSE,2.61030589456838,1,0.81549904903174,TRUE,FALSE,19.4458744558815,28.8582722711428,15.5673142063559,23.5118261782934,64.5103937168045,50.8689973157292,62.2998292916457,36.2170482324178,112.577696416275,62.1794596088115,0.20881297000422,0.0793057697357536,0.140478924484323,10,FALSE,1.18015018259836,2.15421677622035
"RT4_ZT10_remainder_dataset","24658","Ankrd13d",100.086279590994,1.04799789101546,"upregulated",0.00843228671058957,8.61559552169475e-07,8.61559552169475e-07,0.000207120454840742,1.18520834850866e-05,0.00264734202383022,5.16265276306259,0.0439040575624545,1.35749534090703,0.859052923897257,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",1.12918714028897,0.229468539192542,4.92087997885191,TRUE,TRUE,6.06471469815244,1,0.859052923897257,FALSE,TRUE,122.862570425797,138.075733481929,155.673142063559,92.0879858649826,178.747549256979,70.9488646772013,34.3723196091838,68.5536984399337,73.0233706483948,66.5175614419844,0.0590639778708632,0.0406392209407687,0.0496261138740973,10,FALSE,3.6837770088526,4.92620529804714
"RT4_ZT10_remainder_dataset","301149","S100a10",24.6542332231847,1.15209864730458,"upregulated",0.459359432994874,0.00357434661947205,0.00357434661947205,0.0839784317009467,0.00950297809644307,0.209940794899089,2.32970507173871,0.0439040575624545,1.35749534090703,0.963506470258496,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",1.80414530288273,0.619242512211605,2.91347132553817,TRUE,TRUE,2.44680333441997,1,0.963506470258496,FALSE,TRUE,64.0829953659732,59.4924382205097,41.0411010894836,12.7355725132423,13.4396653576676,0,6.44480992672197,6.46733004150318,18.2558426620987,24.5825770546464,0.740573850064823,0.158865566858661,0.389521743466882,11,FALSE,1.07583224008132,2.02214027174602
"RT4_ZT10_remainder_dataset","7606","-",21.1990212591049,-1.20684923118857,"downregulated",0.453632793726392,0.00277153567819787,0.00277153567819787,0.0718181304752545,0.00773753794906362,0.186989683897088,2.54813809715054,0.0439040575624545,1.35749534090703,0.980059934852443,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",-2.01550495198756,0.673630665811845,-2.99200296880564,TRUE,TRUE,2.55727952632834,1,0.980059934852443,FALSE,TRUE,5.30342030614951,11.5433089084571,4.24563114718796,11.2660833770989,9.40776575036732,68.271549029005,63.3739642794327,28.456252182614,0,10.1222376107368,0.888020687822425,0.187979853524341,0.479109250773522,12,FALSE,1.14376590434568,2.11139720795199
"RT4_ZT10_remainder_dataset","566511","-",35.6172603926894,-1.10930901594515,"downregulated",0.115881348815122,0.000118598239733122,0.000118598239733122,0.00834545049839671,0.000612159694346914,0.0402801728394748,3.56435992279532,0.0439040575624545,1.35749534090703,0.910508731990886,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",-1.29278365090253,0.335874702691189,-3.84900571714431,TRUE,TRUE,3.92592175683908,1,0.910508731990886,FALSE,TRUE,18.1200193793442,18.6468836213538,16.9825245887518,24.9813153144368,24.1913976438017,40.1597347229441,40.8171295359058,29.7497181909146,45.6396066552467,96.8842742741947,0.101198873038216,0.106377527194192,0.1037851492835,7,FALSE,2.07855021456448,3.21313526849722
"RT4_ZT10_remainder_dataset","154205","Alb",28.5359025434325,1.64120047692654,"upregulated",0.062337612404375,4.33912792821758e-05,4.33912792821758e-05,0.00407076722882433,0.000273193032537478,0.0239951014736711,5.84846776085936,0.0439040575624545,1.35749534090703,0.999999998756481,0.597777680917208,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",3.4514425484916,0.8441545285301,4.08863831424502,TRUE,TRUE,4.36259754560714,0.597777680917208,0.999999998756481,FALSE,TRUE,101.648889201199,72.811640807191,35.3802595598997,19.5931884819112,32.2551968584023,0,9.66721489008295,3.88039802490191,0,10.1222376107368,0.70964186937944,0.13512118509056,0.70964186937944,10,TRUE,2.39032373037111,3.56353038101215
"RT4_ZT10_remainder_dataset","124536","Pnpla6",23.5972767315197,-1.33654176589182,"downregulated",0.240941200139449,0.00050440386187974,0.00050440386187974,0.0227046027438239,0.00195963583527536,0.0826909969261586,3.61912070913643,0.0439040575624545,1.35749534090703,0.989501265921678,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",-1.93417566737545,0.556052179872498,-3.47840677077995,TRUE,TRUE,3.29722159698666,1,0.989501265921678,FALSE,TRUE,15.9102609184485,14.6511228453494,0,9.30676452890782,6.7198326788338,34.8051034265516,22.5568347435269,11.6411940747057,36.5116853241974,83.869968774676,0.535086068070417,0.166811717101123,0.314345944909605,11,FALSE,1.64388609242738,2.70782462732958
"RT4_ZT10_remainder_dataset","335370","-",20.5311653032471,-1.19788632697801,"downregulated",0.345406325889516,0.00187289669152093,0.00187289669152093,0.0546510521946569,0.00563905116112218,0.154569694819219,2.69379954309551,0.0439040575624545,1.35749534090703,0.967732344005303,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"intermediate",-1.76175542863245,0.566539006459015,-3.10968072550517,TRUE,TRUE,2.72748617753121,1,0.967732344005303,FALSE,TRUE,9.28098553576164,13.7631760062373,4.24563114718796,6.85761596866892,12.0956988219008,14.7252360650795,25.7792397068879,27.1627861743134,6.08528088736623,85.316002719067,0.450294321333386,0.194797278413286,0.323101708180732,11,FALSE,1.26240147217842,2.24879396519312
"RT4_ZT10_remainder_dataset","427117","Trim32",170.740679119111,-0.636118075396414,"downregulated",0.1580985096481,0.000185106801824034,0.000185106801824034,0.01137899689295,0.000875282020545765,0.0507015790559998,1.94515492426903,0.0439040575624545,1.35749534090703,0.234065970934713,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.665751671235431,0.178078940103791,-3.73851995551752,FALSE,FALSE,3.73257762262813,1,0.234065970934713,TRUE,FALSE,99.8810824324824,135.855866384149,199.544663917834,127.845554844471,100.797490182507,195.444042318328,189.047757850511,214.715357377906,211.463510835977,232.811465046946,0.0352161609819755,0.0285867160025838,0.0318998259648723,9,FALSE,1.94389602116221,3.05785199242587
