"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","deseq2_strong_call","deseq2_weak_call","HBFSS_only_call","overlap_call","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT2_ZT8_raw_dataset","25","-",14.0753327906037,-3.14144442706789e-07,"downregulated",1,0.856349250206326,0.999987726307914,0.797928115995815,0.978106732465064,3.07975373874515e-08,0.0136775581992137,1.86399142858533,0.101826090283224,1,FALSE,FALSE,"weak_effect",-0.107523482863765,0.593975773990172,-0.181023347368951,FALSE,FALSE,1,0.101826090283224,FALSE,TRUE,FALSE,FALSE,27.0707329788948,18.4021746680186,6.80651477504754,7.9664615460231,6.52799860562549,14.760390911649,9.05268938921889,9.65980964488122,13.7187844496804,26.7877709369975,0.245455306643712,0.584655024015846,0.353204236333268,9,FALSE,5.33042945747951e-06,0.0980362317476892
"RT2_ZT8_raw_dataset","31","Pcmt1",19.6524406018342,-6.13533983032787e-07,"downregulated",1,0.761738051233874,0.999987726307914,0.668048241652797,0.973961143405103,1.07486352776252e-07,0.0136775581992137,1.86399142858533,0.0827452762815414,1,FALSE,FALSE,"weak_effect",-0.154740018129428,0.510357590538114,-0.303199209727189,FALSE,FALSE,1,0.0827452762815414,FALSE,TRUE,FALSE,FALSE,20.3030497341711,31.2836969356317,17.0162869376188,20.7128000196601,3.73028491750028,17.2204560635905,16.294840900594,22.3383098037878,19.7207526464156,27.9039280593724,0.1660937824011,0.438374651933517,0.261951261348651,6,FALSE,5.33042945747951e-06,0.175192174759303
"RT2_ZT8_raw_dataset","35","Pcmt1",101.475947667629,-4.080649842835e-06,"downregulated",1,0.299934143347955,0.999987726307914,0.142628153035825,0.88871301281959,3.45139217960829e-06,0.0136775581992137,1.86399142858533,0.0133762158656694,1,FALSE,FALSE,"weak_effect",-0.272625374561567,0.263006027247486,-1.03657462688119,FALSE,FALSE,1,0.0133762158656694,FALSE,TRUE,FALSE,FALSE,64.6689732273597,115.013591675117,104.366559884062,76.4780308418218,97.9199790843823,123.003257597075,94.1479696478764,78.4859533646599,120.039363934704,140.635797419237,0.0450875189172038,0.140693962730396,0.0731012997875655,8,FALSE,5.33042945747951e-06,0.84579474165577
"RT2_ZT8_raw_dataset","37","Pcmt1",88.9519676656777,-1.61823633177146e-06,"downregulated",1,0.663596881803499,0.999987726307914,0.538440580229336,0.967894578367479,4.35082606849283e-07,0.0136775581992137,1.86399142858533,0.00601223480036689,1,FALSE,FALSE,"weak_effect",-0.121476252407761,0.279286228078839,-0.434952533260859,FALSE,FALSE,1,0.00601223480036689,FALSE,TRUE,FALSE,FALSE,132.345805674597,68.088046271669,76.0060816546975,54.1719385129571,93.257122937507,86.1022803179524,93.2427007089545,79.6934295702701,99.4611872601831,107.15108374799,0.0523275346175283,0.150760401841114,0.0824757163087742,8,FALSE,5.33042945747951e-06,0.268862216418664
"RT2_ZT8_raw_dataset","38","Pcmt1",26.4594293379793,3.41654720021134e-07,"upregulated",1,0.872480241943157,0.999987726307914,0.820412180024648,0.978693951604865,2.93713390177373e-08,0.0136775581992137,1.86399142858533,0.0644428356374452,1,FALSE,FALSE,"weak_effect",0.0803410800883499,0.500539842576145,0.160508861142513,FALSE,FALSE,1,0.0644428356374452,FALSE,TRUE,FALSE,FALSE,51.8855715428816,20.2423921348205,10.2097721625713,12.746338473637,40.100562863128,27.0607166713565,21.7264545341253,29.5831670374488,34.2969611242011,16.7423568356235,0.222515015569873,0.343399445335569,0.263649534668465,9,FALSE,5.33042945747951e-06,0.0859679006217753
"RT2_ZT8_raw_dataset","89","Tab2",37.9513169226427,2.38188973889587e-06,"upregulated",1,0.442825939432417,0.999987726307914,0.277739878907023,0.939579620243272,1.32519236293106e-06,0.0136775581992137,1.86399142858533,0.0372006934966765,1,FALSE,FALSE,"weak_effect",0.258417082955815,0.336730524918338,0.767429929373006,FALSE,FALSE,1,0.0372006934966765,FALSE,TRUE,FALSE,FALSE,40.6060994683422,54.286415270655,32.8981547460631,28.6792615656832,49.4262751568787,46.7412378868884,37.1160264957974,36.8280242711097,31.724689039886,21.206985325123,0.0369964954177456,0.260369218257845,0.110087089858733,9,FALSE,5.33042945747951e-06,0.55636175818338
"RT2_ZT8_raw_dataset","224","Sash1",40.7729807372471,5.30335698003707e-07,"upregulated",1,0.867483164360426,0.999987726307914,0.813438680930161,0.978515222029416,4.75579490262899e-08,0.0136775581992137,1.86399142858533,0.0114745992964066,1,FALSE,FALSE,"weak_effect",0.0555684312242179,0.333031780075609,0.166856241802515,FALSE,FALSE,1,0.0114745992964066,FALSE,TRUE,FALSE,FALSE,54.8934307627588,33.1239144024336,34.0325738752377,33.459138493297,52.2239888450039,36.9009772791224,41.6423711904069,57.9588578692873,30.0098409836759,33.4847136712469,0.0512395331988553,0.247139270272283,0.109064860681595,10,FALSE,5.33042945747951e-06,0.0896751797122234
"RT2_ZT8_raw_dataset","842","Stxbp5",22.851374856102,-4.13805845860567e-07,"downregulated",1,0.864764215965652,0.999987726307914,0.809647432137868,0.978416788941745,3.79476749517504e-08,0.0136775581992137,1.86399142858533,0.0376341479616994,1,FALSE,FALSE,"weak_effect",-0.0720259375371618,0.422904065325468,-0.170312710240159,FALSE,FALSE,1,0.0376341479616994,FALSE,TRUE,FALSE,FALSE,18.7991201242325,35.8842406026364,20.4195443251426,12.746338473637,22.3817095050017,27.0607166713565,23.5369924119691,13.2822382617117,23.1504487588357,31.2523994264971,0.0737630564372239,0.386693918529395,0.171326194998168,10,FALSE,5.33042945747951e-06,0.0917040571837087
"RT2_ZT8_raw_dataset","1137","Utrn",58.4008169626411,-6.57570179504497e-07,"downregulated",1,0.852876188276692,0.999987726307914,0.793097817917167,0.977976329908837,6.61997237945478e-08,0.0136775581992137,1.86399142858533,0.00452346871391711,1,FALSE,FALSE,"weak_effect",-0.0536653821397707,0.289379438479028,-0.185449879997814,FALSE,FALSE,1,0.00452346871391711,FALSE,TRUE,FALSE,FALSE,42.8619938832501,58.8869589376597,57.8553755879041,82.8512000786403,45.6959902393784,52.8914007667422,47.0739848239382,64.5999770001432,53.1602897425117,78.1309985662428,0.0354143373099703,0.19342869510049,0.0834508048443413,10,FALSE,5.33042945747951e-06,0.100673245013075
"RT2_ZT8_raw_dataset","1295","Phactr2",15.2326415494909,-1.12729159375856e-09,"downregulated",1,0.996941238166619,0.999987726307914,0.995673866780917,0.98237822215045,2.12256781382295e-12,0.0136775581992137,1.86399142858533,0.129789256024101,1,FALSE,FALSE,"weak_effect",-0.00290556783544803,0.757921722602942,-0.00383359883850458,FALSE,FALSE,1,0.129789256024101,FALSE,TRUE,FALSE,FALSE,9.77554246460089,23.0027183350233,0,23.8993846380693,19.5839958168765,27.0607166713565,14.4843030227502,22.3383098037878,7.71681625294524,4.46462848949959,0.682667667143287,0.545492783866184,0.624320313700904,9,FALSE,5.33042945747951e-06,0.00188289154782569
